1000162.000	-0.00000	-0.23688	 0.08292	 1.01952	 0.18001	 0.03536	 0.00328	-0.14769	-0.05155	 0.00542	 0.18001	
1000163.000	-0.00000	-0.21585	 0.08216	 1.02633	 0.17918	 0.03388	 0.00321	-0.14906	-0.05183	 0.00583	 0.17918	
1000164.000	-0.00000	-0.19517	 0.08135	 1.03308	 0.17834	 0.03240	 0.00315	-0.15044	-0.05210	 0.00629	 0.17834	
1000165.000	-0.00000	-0.17517	 0.08049	 1.03974	 0.17747	 0.03094	 0.00311	-0.15182	-0.05236	 0.00680	 0.17747	
1000166.000	-0.00000	-0.15616	 0.07958	 1.04627	 0.17658	 0.02949	 0.00308	-0.15318	-0.05261	 0.00737	 0.17658	
1000167.000	-0.00000	-0.13843	 0.07862	 1.05263	 0.17567	 0.02805	 0.00306	-0.15453	-0.05285	 0.00800	 0.17567	
1000168.000	-0.00000	-0.12219	 0.07762	 1.05877	 0.17475	 0.02665	 0.00307	-0.15586	-0.05307	 0.00870	 0.17475	
1000169.000	-0.00000	-0.10757	 0.07658	 1.06465	 0.17382	 0.02528	 0.00309	-0.15715	-0.05329	 0.00947	 0.17382	
1000170.000	-0.00000	-0.09462	 0.07549	 1.07022	 0.17287	 0.02394	 0.00313	-0.15841	-0.05348	 0.01032	 0.17287	
1000171.000	-0.00000	-0.08334	 0.07437	 1.07544	 0.17192	 0.02264	 0.00319	-0.15963	-0.05367	 0.01126	 0.17192	
1000172.000	-0.00000	-0.07365	 0.07321	 1.08028	 0.17096	 0.02139	 0.00328	-0.16080	-0.05383	 0.01230	 0.17096	
1000173.000	-0.00000	-0.06541	 0.07201	 1.08469	 0.16999	 0.02018	 0.00339	-0.16193	-0.05398	 0.01345	 0.16999	
1000174.000	-0.00000	-0.05846	 0.07079	 1.08865	 0.16903	 0.01902	 0.00352	-0.16299	-0.05412	 0.01471	 0.16903	
1000175.000	-0.00000	-0.05261	 0.06954	 1.09213	 0.16806	 0.01791	 0.00369	-0.16401	-0.05424	 0.01609	 0.16806	
1000176.000	-0.00000	-0.04765	 0.06826	 1.09510	 0.16709	 0.01685	 0.00388	-0.16497	-0.05434	 0.01762	 0.16709	
1000177.000	-0.00000	-0.04341	 0.06696	 1.09755	 0.16612	 0.01583	 0.00410	-0.16586	-0.05443	 0.01928	 0.16612	
1000178.000	-0.00000	-0.03969	 0.06564	 1.09944	 0.16515	 0.01487	 0.00435	-0.16671	-0.05450	 0.02111	 0.16515	
1000179.000	-0.00000	-0.03635	 0.06430	 1.10078	 0.16419	 0.01396	 0.00463	-0.16749	-0.05456	 0.02312	 0.16419	
1000180.000	-0.00001	-0.03327	 0.06295	 1.10154	 0.16323	 0.01309	 0.00495	-0.16821	-0.05460	 0.02531	 0.16323	
1000181.000	-0.00001	-0.03037	 0.06157	 1.10171	 0.16228	 0.01227	 0.00530	-0.16889	-0.05463	 0.02771	 0.16228	
1000182.000	-0.00001	-0.02760	 0.06019	 1.10129	 0.16132	 0.01149	 0.00569	-0.16950	-0.05464	 0.03033	 0.16132	
1000183.000	-0.00001	-0.02493	 0.05880	 1.10025	 0.16038	 0.01076	 0.00611	-0.17006	-0.05464	 0.03319	 0.16038	
1000184.000	-0.00002	-0.02238	 0.05739	 1.09860	 0.15943	 0.01006	 0.00657	-0.17057	-0.05463	 0.03632	 0.15943	
1000185.000	-0.00002	-0.01994	 0.05598	 1.09632	 0.15849	 0.00941	 0.00707	-0.17103	-0.05460	 0.03974	 0.15849	
1000186.000	-0.00003	-0.01763	 0.05456	 1.09341	 0.15756	 0.00879	 0.00760	-0.17144	-0.05456	 0.04346	 0.15756	
1000187.000	-0.00003	-0.01549	 0.05314	 1.08985	 0.15663	 0.00821	 0.00817	-0.17181	-0.05452	 0.04753	 0.15663	
1000188.000	-0.00004	-0.01351	 0.05171	 1.08565	 0.15570	 0.00766	 0.00878	-0.17212	-0.05445	 0.05195	 0.15570	
1000189.000	-0.00006	-0.01171	 0.05028	 1.08080	 0.15478	 0.00714	 0.00942	-0.17240	-0.05438	 0.05678	 0.15478	
1000190.000	-0.00007	-0.01009	 0.04885	 1.07529	 0.15387	 0.00666	 0.01008	-0.17262	-0.05430	 0.06203	 0.15387	
1000191.000	-0.00009	-0.00865	 0.04742	 1.06912	 0.15296	 0.00620	 0.01077	-0.17281	-0.05421	 0.06774	 0.15296	
